narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_01_283,P01,P01_01,23:44.8,23:46.1,23:47.8,85568,85668,put down drainer,put-down,1,drainer,110,['drainer'],[110]
P01_01_284,P01,P01_01,23:46.8,23:48.4,23:49.2,85702,85751,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_285,P01,P01_01,23:48.6,23:49.5,23:50.2,85769,85814,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_286,P01,P01_01,23:49.6,23:50.7,23:56.3,85843,86180,stir vegetables rice and tofu,stir,10,rice:vegetable,55,"['rice:vegetable', 'tofu']","[55, 81]"
P01_01_287,P01,P01_01,23:55.0,23:56.4,23:57.0,86181,86221,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_288,P01,P01_01,23:58.3,23:57.0,24:03.6,86217,86617,pour curry powder,pour,9,powder:curry,138,['powder:curry'],[138]
P01_01_289,P01,P01_01,23:56.1,23:57.1,23:57.8,86228,86269,take curry powder,take,0,powder:curry,138,['powder:curry'],[138]
P01_01_29,P01,P01_01,01:24.2,01:25.5,01:26.5,5129,5189,put down vegetables,put-down,1,vegetable,94,['vegetable'],[94]
P01_01_290,P01,P01_01,23:57.1,23:58.2,23:59.2,86293,86349,open curry powder,open,3,powder:curry,138,['powder:curry'],[138]
P01_01_291,P01,P01_01,24:01.9,24:03.0,24:04.1,86577,86643,put down curry powder,put-down,1,powder:curry,138,['powder:curry'],[138]
P01_01_292,P01,P01_01,24:02.9,24:03.9,24:04.9,86631,86695,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_293,P01,P01_01,24:03.9,24:04.9,24:17.0,86692,87420,stir rice,stir,10,rice,55,['rice'],[55]
P01_01_294,P01,P01_01,24:15.1,24:15.3,24:22.6,87320,87756,still stirring rice,stir,10,rice,55,['rice'],[55]
P01_01_295,P01,P01_01,24:37.5,24:22.7,24:29.9,87762,88196,still stirring rice,stir,10,rice,55,['rice'],[55]
P01_01_296,P01,P01_01,25:16.1,24:30.0,25:05.3,88202,90316,still stirring rice,stir,10,rice,55,['rice'],[55]
P01_01_297,P01,P01_01,25:04.2,25:04.5,25:07.4,90271,90445,turn off hob,turn-off,8,hob,24,['hob'],[24]
P01_01_298,P01,P01_01,25:06.9,25:08.1,25:18.1,90483,91084,stir rice,stir,10,rice,55,['rice'],[55]
P01_01_299,P01,P01_01,25:34.8,25:18.2,25:26.2,91090,91572,still stirring rice,stir,10,rice,55,['rice'],[55]
P01_01_3,P01,P01_01,00:11.0,00:12.8,00:14.0,766,839,open fridge,open,3,fridge,12,['fridge'],[12]
P01_01_30,P01,P01_01,01:26.3,01:27.4,01:28.3,5245,5297,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_01_300,P01,P01_01,24:51.4,25:24.0,25:48.5,91440,92910,still stirring rice,stir,10,rice,55,['rice'],[55]
P01_01_301,P01,P01_01,25:46.7,25:48.7,25:49.8,92925,92991,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_302,P01,P01_01,25:49.0,25:50.1,25:54.1,93006,93247,close curry powder,close,4,powder:curry,138,['powder:curry'],[138]
P01_01_303,P01,P01_01,25:52.3,25:54.4,25:55.2,93266,93311,put curry powder down,put-down,1,powder:curry,138,['powder:curry'],[138]
P01_01_304,P01,P01_01,25:54.4,25:55.5,25:56.8,93332,93407,take container,take,0,container,21,['container'],[21]
P01_01_305,P01,P01_01,25:56.0,25:56.8,25:58.7,93409,93520,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_306,P01,P01_01,25:58.4,25:57.6,26:03.0,93457,93778,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]"
P01_01_307,P01,P01_01,26:10.3,26:00.8,26:13.8,93649,94426,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]"
P01_01_308,P01,P01_01,26:04.7,26:02.5,26:04.3,93751,93856,scoop rice,scoop,16,rice,55,['rice'],[55]
P01_01_309,P01,P01_01,26:06.0,26:04.4,26:06.1,93862,93967,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]"
P01_01_31,P01,P01_01,01:32.1,01:32.5,01:34.1,5551,5645,take grater,take,0,grater,96,['grater'],[96]
P01_01_310,P01,P01_01,26:09.3,26:06.5,26:08.5,93988,94108,scoop rice,scoop,16,rice,55,['rice'],[55]
P01_01_311,P01,P01_01,26:12.3,26:13.9,26:14.7,94433,94479,put down container,put-down,1,container,21,['container'],[21]
P01_01_312,P01,P01_01,26:13.3,26:14.2,26:15.3,94451,94518,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_313,P01,P01_01,26:14.4,26:15.4,26:17.3,94522,94637,take plate,take,0,plate,2,['plate'],[2]
P01_01_314,P01,P01_01,26:16.2,26:17.8,26:19.2,94666,94749,put down plate,put-down,1,plate,2,['plate'],[2]
P01_01_315,P01,P01_01,26:17.2,26:19.2,26:20.2,94753,94809,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_316,P01,P01_01,26:19.3,26:20.1,26:32.6,94806,95553,pour rice onto plate,pour-onto,9,rice,55,"['rice', 'plate']","[55, 2]"
P01_01_317,P01,P01_01,26:33.1,26:33.9,26:39.8,95632,95991,scoop rice,scoop,16,rice,55,['rice'],[55]
P01_01_318,P01,P01_01,26:44.4,26:40.7,26:46.0,96040,96362,scoop rice,scoop,16,rice,55,['rice'],[55]
P01_01_319,P01,P01_01,26:46.6,26:46.1,26:58.1,96366,97087,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]"
P01_01_32,P01,P01_01,01:37.6,01:35.3,01:39.6,5716,5973,take pan,take,0,pan,5,['pan'],[5]
P01_01_320,P01,P01_01,26:54.9,26:46.2,26:58.7,96374,97123,scoop rice,scoop,16,rice,55,['rice'],[55]
P01_01_321,P01,P01_01,26:57.7,26:58.2,27:00.5,97089,97230,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_322,P01,P01_01,26:59.9,27:01.0,27:03.1,97259,97387,put down pan,put-down,1,pan,5,['pan'],[5]
P01_01_323,P01,P01_01,27:04.3,27:05.3,27:07.0,97516,97617,open tap,turn-on,6,tap,0,['tap'],[0]
P01_01_324,P01,P01_01,27:05.6,27:07.1,27:09.7,97624,97782,washing pan,wash,2,pan,5,['pan'],[5]
P01_01_325,P01,P01_01,27:08.7,27:10.1,27:13.6,97807,98014,wash saucepan,wash,2,saucepan,5,['saucepan'],[5]
P01_01_326,P01,P01_01,27:11.7,27:13.7,27:15.2,98021,98112,wash drainer,wash,2,drainer,110,['drainer'],[110]
P01_01_327,P01,P01_01,27:12.8,27:15.0,27:16.1,98098,98167,close tap,turn-off,8,tap,0,['tap'],[0]
P01_01_328,P01,P01_01,27:16.7,27:17.6,27:19.7,98257,98383,take plate,take,0,plate,2,['plate'],[2]
P01_01_329,P01,P01_01,27:18.6,27:20.4,27:21.7,98424,98501,put down plate,put-down,1,plate,2,['plate'],[2]
P01_01_33,P01,P01_01,01:39.1,01:40.7,01:42.3,6044,6135,put down pan,put-down,1,pan,5,['pan'],[5]
P01_01_34,P01,P01_01,01:41.3,01:41.7,01:42.4,6099,6144,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_01_35,P01,P01_01,01:40.2,01:43.0,01:43.8,6181,6226,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_01_36,P01,P01_01,01:43.6,01:44.1,01:45.2,6246,6313,take courgette,take,0,courgette,76,['courgette'],[76]
P01_01_37,P01,P01_01,01:44.6,01:45.7,02:02.0,6341,7321,cut courgette,cut,7,courgette,76,['courgette'],[76]
P01_01_38,P01,P01_01,02:04.5,02:02.1,02:07.0,7327,7618,turn on hob,turn-on,6,hob,24,['hob'],[24]
P01_01_39,P01,P01_01,02:05.5,02:07.8,02:24.9,7668,8693,cut courgette,cut,7,courgette,76,['courgette'],[76]
P01_01_4,P01,P01_01,00:13.4,00:15.2,00:16.4,915,983,take celery,take,0,celery,223,['celery'],[223]
P01_01_40,P01,P01_01,02:17.5,02:11.0,02:25.8,7859,8747,still cutting courgette,cut,7,courgette,76,['courgette'],[76]
P01_01_41,P01,P01_01,02:30.4,02:30.5,02:45.7,9031,9939,dicing courgette,dice,7,courgette,76,['courgette'],[76]
P01_01_42,P01,P01_01,02:48.8,02:45.8,03:00.3,9945,10816,still dicing courgette,dice,7,courgette,76,['courgette'],[76]
P01_01_43,P01,P01_01,02:50.2,03:00.4,03:13.9,10822,11634,still dicing courgette,dice,7,courgette,76,['courgette'],[76]
P01_01_44,P01,P01_01,03:42.0,03:59.0,04:08.8,14342,14928,still dicing courgette,dice,7,courgette,76,['courgette'],[76]
P01_01_45,P01,P01_01,04:08.4,04:10.1,04:17.9,15003,15472,pour courgette onto pan,pour-onto,9,courgette,76,"['courgette', 'pan']","[76, 5]"
P01_01_46,P01,P01_01,04:21.1,04:21.7,04:24.6,15701,15878,throw courgette into rubbish bin,throw-into,13,courgette,76,"['courgette', 'bin:rubbish']","[76, 36]"
P01_01_47,P01,P01_01,04:23.2,04:25.1,04:26.4,15903,15986,open drawer,open,3,drawer,8,['drawer'],[8]
P01_01_48,P01,P01_01,04:27.0,04:28.6,04:29.2,16114,16154,close drawer,close,4,drawer,8,['drawer'],[8]
P01_01_49,P01,P01_01,04:29.0,04:30.4,04:32.2,16225,16329,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_5,P01,P01_01,00:15.0,00:16.5,00:18.1,990,1083,take container,take,0,container,21,['container'],[21]
P01_01_50,P01,P01_01,04:30.4,04:32.1,04:37.9,16324,16671,stir courgette,stir,10,courgette,76,['courgette'],[76]
P01_01_51,P01,P01_01,04:38.8,04:39.6,04:41.4,16776,16881,take salt,take,0,salt,38,['salt'],[38]
P01_01_52,P01,P01_01,04:39.9,04:41.4,04:42.9,16887,16975,open salt,open,3,salt,38,['salt'],[38]
P01_01_53,P01,P01_01,04:41.4,04:42.8,04:45.1,16968,17103,pour salt onto pan,pour-onto,9,salt,38,"['salt', 'pan']","[38, 5]"
P01_01_54,P01,P01_01,04:42.7,04:45.1,04:46.8,17109,17207,put down salt,put-down,1,salt,38,['salt'],[38]
P01_01_55,P01,P01_01,04:46.3,04:47.9,04:54.3,17271,17655,stir courgette,stir,10,courgette,76,['courgette'],[76]
P01_01_56,P01,P01_01,04:53.0,04:54.4,04:55.6,17661,17736,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_57,P01,P01_01,04:54.6,04:55.7,04:59.7,17742,17982,take celery,take,0,celery,223,['celery'],[223]
P01_01_58,P01,P01_01,05:08.4,05:01.2,05:15.5,18075,18930,still washing celery,wash,2,celery,223,['celery'],[223]
P01_01_59,P01,P01_01,05:00.1,05:01.3,05:03.5,18078,18207,open tap,turn-on,6,tap,0,['tap'],[0]
P01_01_6,P01,P01_01,00:18.8,00:18.2,00:21.1,1091,1268,take tofu,take,0,tofu,81,['tofu'],[81]
P01_01_60,P01,P01_01,05:01.1,05:03.6,05:15.5,18213,18929,wash celery,wash,2,celery,223,['celery'],[223]
P01_01_61,P01,P01_01,05:13.7,05:15.0,05:15.9,18901,18956,close tap,turn-off,8,tap,0,['tap'],[0]
P01_01_62,P01,P01_01,05:17.2,05:18.3,05:20.0,19095,19200,put down celery,put-down,1,celery,223,['celery'],[223]
P01_01_63,P01,P01_01,05:20.0,05:22.8,05:28.2,19366,19690,cut celery,cut,7,celery,223,['celery'],[223]
P01_01_64,P01,P01_01,05:32.2,05:28.3,05:38.1,19696,20284,still cutting celery,cut,7,celery,223,['celery'],[223]
P01_01_65,P01,P01_01,05:41.3,05:41.6,05:46.2,20498,20772,pour celery onto pan,pour-onto,9,celery,223,"['celery', 'pan']","[223, 5]"
P01_01_66,P01,P01_01,05:44.5,05:46.0,05:47.7,20760,20860,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]"
P01_01_67,P01,P01_01,05:51.9,05:47.3,05:53.8,20839,21227,take celery,take,0,celery,223,['celery'],[223]
P01_01_68,P01,P01_01,05:53.2,05:54.1,05:58.4,21245,21506,throw things into garbage bin,throw-into,13,bin:garbage,36,['bin:garbage'],[36]
P01_01_69,P01,P01_01,05:58.3,06:00.2,06:01.8,21612,21710,open fridge,open,3,fridge,12,['fridge'],[12]
P01_01_7,P01,P01_01,00:20.4,00:21.9,00:23.3,1314,1399,close fridge,close,4,fridge,12,['fridge'],[12]
P01_01_70,P01,P01_01,06:00.0,06:00.8,06:03.1,21645,21784,put celery back into fridge,put-into,5,celery,223,"['celery', 'fridge']","[223, 12]"
P01_01_71,P01,P01_01,06:01.8,06:03.1,06:04.2,21784,21849,close fridge,close,4,fridge,12,['fridge'],[12]
P01_01_72,P01,P01_01,06:06.1,06:07.3,06:08.3,22040,22100,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_73,P01,P01_01,06:07.1,06:08.4,06:18.0,22102,22681,stir something,stir,10,spatula,20,['spatula'],[20]
P01_01_74,P01,P01_01,06:16.3,06:17.8,06:19.3,22669,22758,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_01_75,P01,P01_01,06:18.0,06:19.3,06:21.2,22755,22872,open container,open,3,container,21,['container'],[21]
P01_01_76,P01,P01_01,06:22.8,06:21.5,06:24.9,22891,23091,take onion,take,0,onion,16,['onion'],[16]
P01_01_77,P01,P01_01,06:20.1,06:24.0,06:24.8,23040,23085,take onion,take,0,onion,16,['onion'],[16]
P01_01_78,P01,P01_01,06:23.8,06:24.9,06:25.6,23091,23134,put down onion,put-down,1,onion,16,['onion'],[16]
P01_01_79,P01,P01_01,06:26.8,06:25.5,06:28.4,23128,23302,close container,close,4,container,21,['container'],[21]
P01_01_8,P01,P01_01,00:21.7,00:23.2,00:24.3,1390,1457,open fridge,open,3,fridge,12,['fridge'],[12]
P01_01_80,P01,P01_01,06:27.8,06:30.5,06:31.3,23431,23476,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_81,P01,P01_01,06:29.5,06:30.9,06:32.1,23457,23527,take knife,take,0,knife,4,['knife'],[4]
P01_01_82,P01,P01_01,06:30.5,06:32.6,06:38.8,23555,23925,cut onion,cut,7,onion,16,['onion'],[16]
P01_01_83,P01,P01_01,06:50.5,06:35.4,06:47.0,23724,24421,still cutting onion,cut,7,onion,16,['onion'],[16]
P01_01_84,P01,P01_01,06:39.7,06:48.4,07:02.2,24503,25330,still cutting onion,cut,7,onion,16,['onion'],[16]
P01_01_85,P01,P01_01,07:04.3,07:04.7,07:06.4,25481,25585,put down knife,put-down,1,knife,4,['knife'],[4]
P01_01_86,P01,P01_01,07:06.5,07:07.0,07:09.4,25617,25761,take kettle,take,0,kettle,44,['kettle'],[44]
P01_01_87,P01,P01_01,07:09.1,07:09.7,07:13.8,25784,26028,open tap,turn-on,6,tap,0,['tap'],[0]
P01_01_88,P01,P01_01,07:10.1,07:09.9,07:17.8,25794,26266,pour water into kettle,pour-into,9,water,27,"['water', 'kettle']","[27, 44]"
P01_01_89,P01,P01_01,07:18.2,07:17.0,07:23.2,26220,26589,still pouring water,pour,9,water,27,['water'],[27]
P01_01_9,P01,P01_01,00:24.5,00:24.5,00:27.9,1468,1676,take carrots and,take,0,carrot,41,['carrot'],[41]
P01_01_90,P01,P01_01,07:19.9,07:21.5,07:22.3,26490,26535,close tap,turn-off,8,tap,0,['tap'],[0]
P01_01_91,P01,P01_01,07:24.0,07:25.1,07:27.1,26706,26827,turn kettle on,turn-on,6,kettle,44,['kettle'],[44]
P01_01_92,P01,P01_01,07:28.2,07:30.1,07:30.8,27004,27048,take spatula,take,0,spatula,20,['spatula'],[20]
P01_01_93,P01,P01_01,07:29.9,07:30.6,07:38.3,27033,27498,stir vegetables,stir,10,vegetable,94,['vegetable'],[94]
P01_01_94,P01,P01_01,07:41.5,07:35.6,07:44.7,27334,27884,still stirring vegetables,stir,10,vegetable,94,['vegetable'],[94]
P01_01_95,P01,P01_01,07:47.7,07:47.5,07:48.6,28050,28113,take glass,take,0,glass,10,['glass'],[10]
P01_01_96,P01,P01_01,07:46.5,07:49.1,07:50.3,28148,28219,take glass,take,0,glass,10,['glass'],[10]
P01_01_97,P01,P01_01,07:49.7,07:51.4,07:52.7,28287,28362,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_01_98,P01,P01_01,07:52.0,07:54.2,07:57.2,28450,28633,put glass into cupboard,put-into,5,glass,10,"['glass', 'cupboard']","[10, 3]"
P01_01_99,P01,P01_01,07:55.6,07:56.7,07:59.3,28604,28759,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_02_0,P01,P01_02,00:05.2,00:05.1,00:06.8,304,410,take plate,take,0,plate,2,['plate'],[2]
P01_02_1,P01,P01_02,00:08.3,00:08.6,00:09.3,516,556,open bin,open,3,bin,36,['bin'],[36]
P01_02_10,P01,P01_02,00:30.8,00:30.2,00:32.5,1812,1947,pour washing up liquid into sponge,pour,9,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]"
P01_02_100,P01,P01_02,05:33.8,05:33.3,05:34.1,19998,20043,take rag,take,0,rag,17,['rag'],[17]
P01_02_101,P01,P01_02,05:41.0,05:34.2,05:42.8,20049,20565,still squeezing sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_02_102,P01,P01_02,05:43.5,05:42.9,05:47.1,20571,20826,rinse rag,rinse,2,rag,17,['rag'],[17]
P01_02_103,P01,P01_02,05:48.3,05:47.2,05:49.2,20832,20952,squeeze rag,squeeze,18,rag,17,['rag'],[17]
P01_02_104,P01,P01_02,05:50.4,05:48.8,05:52.3,20928,21138,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_02_105,P01,P01_02,05:55.1,05:49.0,05:59.0,20942,21540,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_02_106,P01,P01_02,05:54.1,05:52.4,05:54.9,21144,21294,squeeze rag,squeeze,18,rag,17,['rag'],[17]
P01_02_107,P01,P01_02,05:59.5,05:59.7,06:05.5,21582,21931,wipe counter,wipe,2,counter,42,['counter'],[42]
P01_02_108,P01,P01_02,06:05.8,06:04.9,06:07.5,21892,22048,still wiping counter,wipe,2,counter,42,['counter'],[42]
P01_02_109,P01,P01_02,06:12.3,06:07.6,06:16.7,22054,22603,wipe counter,wipe,2,counter,42,['counter'],[42]
P01_02_11,P01,P01_02,00:32.9,00:32.5,00:35.5,1948,2132,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_02_110,P01,P01_02,06:18.3,06:17.7,06:19.0,22662,22738,open bin,open,3,bin,36,['bin'],[36]
P01_02_111,P01,P01_02,06:19.3,06:19.0,06:19.7,22739,22784,throw leftovers into bin,throw-into,13,leftover,34,"['leftover', 'bin']","[34, 36]"
P01_02_112,P01,P01_02,06:21.6,06:19.8,06:22.0,22788,22917,close bin,close,4,bin,36,['bin'],[36]
P01_02_113,P01,P01_02,06:23.8,06:23.4,06:27.1,23001,23225,wipe cooker,wipe,2,cooker,46,['cooker'],[46]
P01_02_114,P01,P01_02,06:29.2,06:27.1,06:33.4,23225,23601,still wiping cooker,wipe,2,cooker,46,['cooker'],[46]
P01_02_115,P01,P01_02,06:44.9,06:33.5,06:47.5,23607,24447,still wiping cooker,wipe,2,cooker,46,['cooker'],[46]
P01_02_116,P01,P01_02,06:38.0,06:44.3,06:47.5,24256,24450,still wiping cooker,wipe,2,cooker,46,['cooker'],[46]
P01_02_117,P01,P01_02,06:48.3,06:47.6,06:53.1,24456,24784,wipe counter,wipe,2,counter,42,['counter'],[42]
P01_02_118,P01,P01_02,06:53.9,06:53.2,06:55.8,24789,24947,still wiping counter,wipe,2,counter,42,['counter'],[42]
P01_02_119,P01,P01_02,06:55.8,06:53.5,06:57.9,24809,25074,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_02_12,P01,P01_02,00:35.5,00:34.6,00:35.7,2078,2142,take fork,take,0,fork,14,['fork'],[14]
P01_02_120,P01,P01_02,06:58.2,06:57.7,06:59.5,25059,25171,open tap,turn-on,6,tap,0,['tap'],[0]
P01_02_121,P01,P01_02,06:59.2,06:59.3,07:04.4,25159,25464,rinse rag,rinse,2,rag,17,['rag'],[17]
P01_02_122,P01,P01_02,07:05.5,07:04.5,07:05.8,25469,25549,close tap,turn-off,8,tap,0,['tap'],[0]
P01_02_123,P01,P01_02,07:06.5,07:05.9,07:07.6,25555,25656,squeeze rag,squeeze,18,rag,17,['rag'],[17]
P01_02_124,P01,P01_02,07:08.9,07:07.7,07:10.7,25663,25842,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_02_125,P01,P01_02,07:14.3,07:10.5,07:20.8,25828,26445,still wiping sink,wipe,2,sink,63,['sink'],[63]
P01_02_126,P01,P01_02,07:22.0,07:21.1,07:24.9,26466,26696,squeeze rag,squeeze,18,rag,17,['rag'],[17]
P01_02_127,P01,P01_02,07:25.5,07:24.8,07:25.9,26687,26757,put down rag,put-down,1,rag,17,['rag'],[17]
P01_02_128,P01,P01_02,07:26.5,07:25.9,07:27.3,26757,26839,take cloth,take,0,cloth,17,['cloth'],[17]
P01_02_129,P01,P01_02,07:27.5,07:26.9,07:30.9,26814,27054,dry hands,dry,14,hand,11,['hand'],[11]
P01_02_13,P01,P01_02,00:36.6,00:35.5,00:41.2,2129,2474,wash fork,wash,2,fork,14,['fork'],[14]
P01_02_130,P01,P01_02,07:31.6,07:31.2,07:33.4,27070,27205,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_02_131,P01,P01_02,07:34.0,07:33.8,07:35.3,27226,27316,move chair,move,11,chair,182,['chair'],[182]
P01_02_132,P01,P01_02,07:37.0,07:35.4,07:42.1,27322,27727,take eating board,take,0,board:eating,84,['board:eating'],[84]
P01_02_133,P01,P01_02,07:45.2,07:43.8,07:45.8,27828,27948,open drawer,open,3,drawer,8,['drawer'],[8]
P01_02_134,P01,P01_02,07:46.2,07:45.8,07:47.3,27949,28039,put down eating board,put-down,1,board:eating,84,['board:eating'],[84]
P01_02_135,P01,P01_02,07:48.4,07:48.1,07:49.4,28087,28165,take lid,take,0,lid,6,['lid'],[6]
P01_02_136,P01,P01_02,07:49.4,07:48.5,07:51.0,28107,28259,close lid,close,4,lid,6,['lid'],[6]
P01_02_137,P01,P01_02,07:52.7,07:53.1,07:55.5,28386,28531,take container,take,0,container,21,['container'],[21]
P01_02_138,P01,P01_02,07:55.7,07:55.9,07:56.7,28554,28600,open fridge,open,3,fridge,12,['fridge'],[12]
P01_02_139,P01,P01_02,07:56.8,07:57.0,08:01.1,28620,28866,put container into fridge,put-into,5,container,21,"['container', 'fridge']","[21, 12]"
P01_02_14,P01,P01_02,00:42.0,00:41.7,00:42.6,2505,2557,take knife,take,0,knife,4,['knife'],[4]
P01_02_140,P01,P01_02,08:02.1,08:02.1,08:03.5,28927,29008,close fridge,close,4,fridge,12,['fridge'],[12]
P01_02_141,P01,P01_02,08:07.7,08:07.4,08:08.6,29241,29318,take bottle,take,0,bottle,15,['bottle'],[15]
P01_02_142,P01,P01_02,08:09.7,08:09.0,08:13.1,29340,29586,pour water into glass,pour-into,9,water,27,"['water', 'glass']","[27, 10]"
P01_02_143,P01,P01_02,08:13.6,08:13.2,08:14.2,29592,29652,put down bottle,put-down,1,bottle,15,['bottle'],[15]
P01_02_144,P01,P01_02,08:15.3,08:13.8,08:19.3,29628,29955,drink water,drink,60,water,27,['water'],[27]
P01_02_145,P01,P01_02,08:16.3,08:14.7,08:17.1,29679,29829,close bottle,close,4,bottle,15,['bottle'],[15]
P01_02_15,P01,P01_02,00:43.0,00:42.7,00:49.4,2561,2966,wash knife,wash,2,knife,4,['knife'],[4]
P01_02_16,P01,P01_02,00:49.3,00:49.5,00:50.0,2970,3001,put down knife,put-down,1,knife,4,['knife'],[4]
P01_02_17,P01,P01_02,00:50.3,00:50.3,00:51.1,3019,3068,take plate,take,0,plate,2,['plate'],[2]
P01_02_18,P01,P01_02,00:51.3,00:50.9,01:00.5,3053,3631,wash plate,wash,2,plate,2,['plate'],[2]
P01_02_19,P01,P01_02,00:58.3,01:00.4,01:03.4,3627,3805,still washing plate,wash,2,plate,2,['plate'],[2]
P01_02_2,P01,P01_02,00:09.3,00:10.1,00:18.1,607,1087,throw leftovers into bin,throw-into,13,leftover,34,"['leftover', 'bin']","[34, 36]"
P01_02_20,P01,P01_02,01:03.2,01:03.2,01:04.1,3789,3847,put down plate,put-down,1,plate,2,['plate'],[2]
P01_02_21,P01,P01_02,01:04.2,01:04.2,01:04.9,3853,3891,take spatula,take,0,spatula,20,['spatula'],[20]
P01_02_22,P01,P01_02,01:06.9,01:06.6,01:07.6,3996,4057,open tap,turn-on,6,tap,0,['tap'],[0]
P01_02_23,P01,P01_02,01:07.9,01:07.4,01:09.4,4042,4162,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_02_24,P01,P01_02,01:08.9,01:09.3,01:17.3,4159,4639,wash spatula,wash,2,spatula,20,['spatula'],[20]
P01_02_25,P01,P01_02,01:19.0,01:16.2,01:21.2,4570,4873,still washing spatula,wash,2,spatula,20,['spatula'],[20]
P01_02_26,P01,P01_02,01:20.5,01:20.1,01:22.0,4807,4920,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_02_27,P01,P01_02,01:22.3,01:22.1,01:22.9,4926,4975,take colander,take,0,colander,39,['colander'],[39]
P01_02_28,P01,P01_02,01:23.3,01:22.9,01:28.3,4974,5300,wash colander,wash,2,colander,39,['colander'],[39]
P01_02_29,P01,P01_02,01:28.5,01:28.1,01:29.7,5284,5383,put down colander,put-down,1,colander,39,['colander'],[39]
P01_02_3,P01,P01_02,00:18.5,00:18.4,00:19.1,1102,1147,close bin,close,4,bin,36,['bin'],[36]
P01_02_30,P01,P01_02,01:29.5,01:29.8,01:31.4,5387,5482,take saucepan,take,0,saucepan,5,['saucepan'],[5]
P01_02_31,P01,P01_02,01:32.0,01:31.5,01:35.7,5488,5743,wash saucepan,wash,2,saucepan,5,['saucepan'],[5]
P01_02_32,P01,P01_02,01:37.6,01:35.7,01:41.2,5742,6072,still washing saucepan,wash,2,saucepan,5,['saucepan'],[5]
P01_02_33,P01,P01_02,01:45.1,01:41.3,01:48.4,6078,6504,still washing saucepan,wash,2,saucepan,5,['saucepan'],[5]
P01_02_34,P01,P01_02,01:50.1,01:49.2,01:51.3,6550,6677,take colander,take,0,colander,39,['colander'],[39]
P01_02_35,P01,P01_02,01:48.9,01:49.2,01:50.9,6550,6654,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5]
P01_02_36,P01,P01_02,01:51.1,01:50.7,01:52.3,6645,6735,put down colander,put-down,1,colander,39,['colander'],[39]
